0.018859943,0.017702442,0.002007001,-0.0017764717,0.013638768,-0.010238424,-0.020794649,-0.0005519097,-0.0063884268,0.0014440198,0.022704877,0.01421085,0.019799687,0.02136008,0.0039772578,0.017736893,0.0058298907,-0.012458257,-0.0010768091,-0.0007802956,-0.0042066164,0.0066423854,0.017033279,0.00038805604,0.012202457,0.04203826,-0.007385012,-0.0044137724,0.006295122,-0.005949632,0.0028470159,0.017957093,-0.0010983702,-0.047694135,0.029948775,0.008680607,0.007096472,-0.013734313,-0.02895648,-0.002826387,0.011403212,0.029623535,0.019511942,-0.0089587895,0.020663107,-0.028627777,0.015466543,0.016203567,0.006735049,-0.003097916,0.008261182,0.018976005,0.03387452,0.015749259,0.014241055,-0.0055053723,0.011316432,0.00041423482,-0.002219012,0.015476275,0.045932896,-0.009426442,0.009205023,0.01156866,-0.0032199733,0.005326966,0.01147324,0.025646618,0.01131049,0.00847449,0.0038717426,-0.008027042,-0.0034474656,-0.00016432535,-0.0066284616,0.0077019474,-0.00608602,-0.021993104,0.029427852,-0.011031302,0.026631905,-0.034880232,0.023819644,0.018641293,-0.0032564707,-0.0034070201,0.0072690565,-0.031555984,-0.003049573,0.009853164,0.00662769,-0.016218293,-0.0076171234,0.00903144,0.020527694,0.009890185,0.013986297,0.003911268,0.007753281,-0.0075223213
4.789402,6.5833197,5.0863633,6.095356,3.2469077,-5.099097,-3.0532494,2.289004,5.203984,4.846993,1.7066729,0.823989,0.5274788,2.6350656,0.88586354,1.2400973,1.7745893,5.6855264,5.2034063,4.474207,5.427827,1.9775816,6.5710897,3.274204,5.107705,4.3598166,1.3126777,1.4288607,5.9486113,5.7402,4.094791,-3.5024328,5.4749165,5.185607,6.4045153,3.250052,6.835863,-0.13740274,4.388638,3.194622,1.3538641,6.7388735,-0.8371941,4.0961504,2.4354115,4.8584423,4.6742864,3.5324173,3.36372,-5.790147,2.8999238,5.2242537,4.1121407,4.8004427,3.2362065,2.4639306,1.6869528,-1.463007,-1.1167401,4.6619043,3.6343246,5.443766,3.5896645,6.5731654,5.8477507,2.101222,6.0231094,0.39728072,-4.714328,2.9879184,5.8926907,2.5992014,-0.831256,3.15434,1.5804878,2.7963583,-5.4759054,0.73626363,0.037692152,-1.4461269,6.891571,6.044606,2.4787135,5.408047,0.76203954,2.8589535,2.3670661,0.50137126,1.1002518,3.1992047,0.9390943,2.99166,0.28787145,7.5839844,4.210657,0.29131445,3.2117023,0.4785828,4.013465,-4.7290215
2.0567012,3.5180237,2.6765876,4.3145237,1.6885655,-3.613153,-1.6031564,2.714047,1.9170985,2.6583915,0.7277206,-1.2106228,1.1012871,3.185453,-1.4242811,1.0673108,0.08873105,2.8821602,3.9092982,1.2722199,2.1402497,0.84794676,3.7393951,1.2266016,3.7844331,1.4903898,0.5539673,-0.44422954,3.3018026,2.490044,0.85968363,-2.551404,2.311672,2.4750485,2.9314165,1.7299432,1.9233587,-1.4641162,2.0284343,1.9326785,1.1358801,4.2487507,-0.32171142,2.551466,1.2689043,3.8130221,2.6584687,1.4620577,2.3219235,-4.2664633,1.1324902,1.6845989,3.4486287,2.4731426,0.32184175,-0.20081937,-1.0666488,-0.5659736,-2.2393007,0.96775067,1.2178564,3.154355,0.9812693,4.149585,3.054083,-1.1588413,3.53303,0.46363705,-2.9134421,1.644233,1.534828,-0.004795745,-1.606952,1.2216225,-0.26743513,1.1392338,-4.010031,0.07841894,-0.46056762,-0.82512885,4.0193987,2.866617,0.24097806,4.010998,0.42014113,-0.14205262,0.5998398,-0.43824822,-0.4856861,3.150197,-0.5417179,1.9413147,1.1410745,3.2086735,2.5794811,-0.38864326,1.2158712,-1.0259447,2.0472465,-2.726767
1.1551963,0.02904573,-0.38976422,1.7087799,-0.4634919,-3.8703022,-2.5096586,2.259993,-0.019880652,1.3137562,-0.43367803,-1.6915283,3.1952288,1.6627688,-2.4391098,0.8626605,-1.5507457,-2.4072495,0.8167098,-0.89967036,-0.652738,0.9828261,0.5061219,-1.0898069,2.431134,-0.89516896,0.482732,-2.6487474,0.43411902,-3.715715,-0.7788067,-1.778543,0.51365626,-1.0688323,1.0600617,0.2683422,0.06446329,-2.7294638,0.9258032,0.4668645,1.686649,0.17852527,1.158175,0.49853027,1.2617435,0.58293724,2.1031961,0.80714315,2.2539432,-2.0032012,-0.8209754,-0.37050602,4.8317213,1.4662492,-1.0766029,-2.1802404,-1.0569878,-0.08720763,-3.2664456,-1.4969563,1.2351996,-0.6374857,0.37531674,1.1801331,1.8224235,-2.6397943,3.536054,0.9810128,-1.6035951,1.9370887,-0.33937073,-1.5343646,-6.448167,0.67150295,-1.8530327,-0.44838002,-4.3406982,-1.5256914,-1.1690632,0.060304284,2.3792758,-0.76672244,0.13776113,2.914758,0.4402328,-2.8320038,-1.2143538,-2.4497576,-1.3136747,2.2542412,-2.141111,-0.974676,-0.6474592,0.65628123,0.76607984,1.0546216,-1.3829999,-1.8836826,1.4424902,-3.2344952
2.2507102,1.647562,1.8839425,2.7619345,2.0049634,0.82170266,1.4999733,3.144118,1.3148934,1.5645313,2.7253237,2.0785236,3.0444589,3.4239237,1.1108701,2.4768686,1.3913493,1.9555109,2.0676332,2.3109639,2.00884,1.9932375,1.3961282,1.8782704,2.1310482,2.4205499,2.1960244,1.0498059,2.037516,0.075137794,1.4590547,1.9086032,2.1286705,0.015892953,3.090528,2.1704438,0.3718259,1.1388273,0.74477243,2.0531473,3.1561034,1.8046397,2.4948094,1.5049016,3.3765512,2.7402835,1.9863899,3.1584504,2.0105832,0.257479,1.7581099,2.481658,1.9271097,2.3340018,2.858645,0.7355899,1.5707284,2.3053837,1.270783,1.3774343,2.756485,2.5688753,1.8819277,1.4664301,2.3197632,0.5588103,2.1098826,4.0658355,2.2680476,1.6113117,1.3895879,1.2429377,0.17695618,2.6099777,1.174891,2.3571482,0.42819262,2.4643648,3.3280048,2.8365283,2.2880573,0.87023664,2.3620226,3.2351127,1.668556,0.8859797,2.8692014,1.6343188,1.2474481,2.8882637,1.9106919,1.6564622,1.740516,1.6065836,3.3577993,2.3170862,2.4700122,1.3521703,1.9475937,1.1459135
6.3365846,6.0969896,6.0046196,6.9607253,5.3356733,0.5363184,1.9328938,3.8588266,5.620829,5.0742955,5.053092,4.412226,3.5646834,5.1197686,3.403486,4.117321,4.437427,6.436379,6.608468,5.8558807,6.9030795,4.259821,6.2229204,5.4034667,5.505515,6.289344,3.5731585,4.639656,5.9164343,4.3004208,5.12679,1.9704334,6.0854063,4.0157795,7.9838514,4.8478065,5.1081877,3.2541862,2.6723218,4.282486,4.6711435,5.7350082,3.09278,4.9421034,5.571866,5.791402,4.8093686,6.007186,4.1676064,-1.4661224,4.7149897,7.0935373,3.6372297,5.7922277,6.2556148,3.8002589,4.3170996,2.6410432,2.8061953,5.4882035,5.824762,6.233036,5.4325514,5.9002705,5.807317,3.8470674,5.4998674,5.2076874,1.3952175,3.806333,5.9841394,4.4122667,1.5333558,5.770275,4.0277853,5.169575,0.1083817,3.5352743,5.187447,3.3854728,6.4853735,4.8597603,5.51608,6.3664255,3.2568781,4.093798,5.936573,3.384818,4.0714397,5.050138,4.2031255,4.700057,3.3898036,6.8272448,7.146899,3.3810759,5.8007803,3.744906,4.6450315,1.0063922
5.897437,6.88871,4.638515,6.442698,3.317337,-3.6907485,-1.9431186,3.4079714,5.3923016,5.139818,3.624278,2.1587367,1.5973572,4.032833,1.6323489,2.4726596,2.5328693,4.434575,6.2290053,4.8546705,5.589883,2.9136162,6.603945,4.1833425,5.58729,6.2693543,1.7389475,1.3790944,6.712468,4.3141956,4.3030176,-1.0440474,5.7248583,3.1002283,7.4678164,4.049763,5.541943,-0.19365245,3.5510592,4.147726,3.066786,7.350552,0.8535113,4.278134,4.020483,4.6894584,5.368863,5.16914,3.5511637,-4.420208,3.7381434,6.2131414,4.6179075,4.8948174,4.117955,2.632893,2.679618,0.021995842,-0.015528411,5.2707644,4.4336967,5.169637,4.597699,6.301587,5.888669,2.2544904,6.4290276,3.4517636,-2.3119836,3.353292,5.709894,2.6251006,-1.5552278,4.257447,2.1499572,3.7058933,-4.0563717,2.06984,2.792742,-0.053229168,7.486295,4.625605,3.9856477,6.5492144,1.6476805,3.511037,3.7266555,1.1406348,1.6426415,4.7764435,1.9930912,3.4436564,1.3410037,7.6393986,6.1625776,1.8911132,4.387626,0.9654449,4.079065,-3.0739927
-5.526161,-4.5273476,-4.59308,-5.9357347,-4.481353,-1.4151542,-2.5178514,-4.233834,-3.953018,-4.0940933,-4.916519,-4.134253,-4.3823624,-5.2063565,-2.7848716,-4.1838636,-4.399224,-4.588387,-5.4276304,-4.7426863,-5.445182,-4.173112,-4.590615,-4.5171194,-4.8710113,-4.993368,-3.7748685,-3.5583482,-4.6082497,-2.4714928,-4.1425076,-2.8508973,-4.7060137,-2.7257009,-6.618765,-4.629753,-3.4951773,-2.93091,-1.9080368,-3.669112,-5.0305166,-4.214694,-3.731426,-3.9894595,-5.607838,-5.0654078,-4.211858,-5.315089,-4.3211126,-0.14781544,-3.9053836,-5.491812,-3.6020641,-4.893293,-5.4182224,-3.0021548,-3.6669776,-3.4471474,-2.510357,-3.9885476,-5.1870193,-4.7849865,-4.5580487,-4.2586,-4.765296,-2.760635,-4.80653,-5.584058,-2.6205919,-3.622043,-4.4993625,-3.724786,-0.97678065,-5.2505994,-3.3357692,-4.792221,-0.7197745,-3.2953248,-5.070203,-4.0231075,-5.4111857,-3.1146553,-5.2028766,-5.748698,-3.3163316,-2.8117537,-4.9367437,-2.9725313,-3.5362628,-4.888193,-3.7196975,-4.012814,-3.290567,-4.9415283,-6.097754,-3.6584725,-4.7529516,-3.1456466,-4.323921,-1.9830062
4.205516,3.791256,2.3378327,4.920769,2.4763927,-2.3261287,-0.4542122,4.160022,2.3038116,3.8562596,2.6926873,1.0608729,3.7395887,3.9724016,0.22093228,2.757182,2.1808271,3.0429637,3.8559508,3.0319386,2.9821048,2.758757,4.4684057,1.835289,5.041143,2.6553993,2.2698894,1.4491835,3.9837985,1.0586607,2.6598282,-0.18743317,3.7637453,1.831609,4.93426,3.6280875,2.9949353,0.17194673,1.6203966,2.5192032,3.2671316,3.7432275,2.1400537,3.4970708,3.9769661,4.4563293,4.2478466,3.5951328,4.308384,-1.8405132,2.1421442,3.231068,4.7162724,4.2463484,2.7408442,0.8500234,1.1162665,1.365823,-0.5759878,1.6300101,3.184277,3.998476,3.3802688,4.2826786,4.5033126,0.2073388,5.4065247,3.3404045,-0.25685096,3.4656677,2.9619195,1.755469,-2.3109095,3.452948,1.1567743,2.6561205,-2.6691456,1.7197857,1.801178,1.8546686,5.390229,3.2666414,2.9024549,5.5281067,2.1916986,-0.32211813,2.2294226,0.51192343,1.1990658,4.44515,1.226822,2.0731854,1.7329807,4.7482843,3.9135752,2.0888968,2.3184166,0.41300094,3.6532464,-1.1940154
-4.2266088,-5.2912216,-4.555773,-5.5784903,-3.168211,3.2096076,0.790382,-3.8216765,-4.071932,-4.459243,-2.1878505,-0.5747287,-2.2756712,-4.5683436,-0.1364528,-2.3536046,-1.812586,-5.0722284,-5.9005413,-3.8099127,-4.5618067,-2.1771998,-5.6034,-3.4517257,-5.495349,-3.1272962,-1.8051975,-1.5304868,-5.5293894,-3.6602373,-2.678472,1.7188828,-4.5414352,-4.4514847,-5.29347,-3.2666261,-3.894557,-0.095697746,-2.9481587,-3.753582,-3.065899,-5.8463497,-0.5585383,-4.6484833,-2.8679185,-5.9481096,-4.411315,-3.5384045,-4.0745807,4.2744846,-2.5908837,-4.2239995,-4.653777,-3.9424665,-2.5779195,-1.557229,-1.0156767,-0.38779998,0.83680254,-2.9480155,-2.7969308,-5.8725147,-2.9465988,-5.9526663,-5.18862,-0.5117359,-5.2713118,-2.0736501,2.3124409,-2.7284837,-3.9003677,-1.7352735,0.99396753,-3.4076207,-1.2291381,-2.5826545,3.5866036,-1.6295196,-1.3428384,-0.20252366,-5.923952,-4.5908985,-2.0556965,-5.58975,-1.579313,-2.2202451,-2.9030447,-1.5337162,-0.8404192,-4.651881,-1.2748933,-3.2813473,-2.0542943,-5.604561,-4.725913,-0.9780947,-3.0124936,-0.5097901,-3.2663643,2.3521438
-0.21049154,-1.9115527,-2.2142224,-0.93460333,-0.65861696,0.66768587,0.11587238,2.461428,-3.2632318,-1.0831062,1.1343031,0.058230087,3.8012316,1.2028868,-0.89352727,1.1088755,-0.25209272,-2.414697,-1.9241359,-1.169081,-3.2439368,0.78057164,-1.3892903,-1.5299063,-0.078605205,-1.0496662,1.2612193,-1.3008641,-1.7969172,-3.3418765,-0.8411401,1.7018446,-1.519489,-2.1819425,-0.43590698,0.7025044,-2.4479551,-0.6534237,-1.847828,-0.68303907,1.3283069,-1.499988,2.4125376,-1.5191082,2.067913,-0.54919004,-0.21287918,0.64625144,1.064523,2.3816285,-0.8547373,-1.8940835,1.5388174,0.107225895,0.009639651,-2.1183872,-0.2485521,1.862453,-0.5195435,-2.2138345,-0.4462565,-1.9422163,0.33629978,-2.1098278,0.5093788,-2.3022885,0.5697857,2.9057055,2.4395735,1.0939615,-2.2472656,-1.0425988,-1.0796999,-0.66596115,-1.5324876,0.2522391,0.39151293,-0.029680908,0.9406967,1.8877586,-0.2408194,-3.236248,0.47186688,1.2152524,1.0191019,-3.4174495,-0.81712985,-0.7867339,-0.63159204,1.4003329,-0.23412485,-1.0745806,-0.092464104,-1.8103466,-0.82886136,1.3308723,-1.1547911,-1.1686928,0.5809767,0.48432994
4.515337,3.5886164,3.3797052,4.5333443,3.5011342,1.2194333,2.3059297,3.950149,2.933261,3.698246,4.1846275,3.560007,4.1212387,4.4868293,2.372489,3.6538737,3.3735344,3.4142609,3.936956,4.1115203,4.239378,3.5782118,3.6961975,3.322132,4.3492346,4.0070114,3.4127426,3.309368,3.7830896,1.4919815,3.5454512,2.5786524,4.01019,2.0965593,5.838068,4.0661926,2.6949744,2.4575114,1.1412848,3.0354419,4.4465475,3.2869678,3.422867,3.5876236,4.938751,4.5282583,3.5468667,4.526972,4.0078235,0.61440885,3.064464,4.419104,3.253447,4.417512,4.5575175,2.2980738,3.1945608,2.9652596,2.2034676,3.0654652,4.15344,4.0303936,4.036912,3.567284,4.2095447,2.1239324,4.594536,5.2183604,2.5462155,3.3629541,3.6806233,3.1334653,0.15846932,4.6457534,2.7611022,4.0824485,0.9312755,3.065302,4.567889,3.9638805,4.672289,2.5552976,4.4634876,5.125014,3.0894222,1.8049182,4.2225094,2.756339,2.9570246,4.2335243,3.236074,2.9885688,2.8594663,4.2143745,5.0994444,3.4102545,4.0150394,2.6061168,3.6318092,1.7009088
1.937604,1.7100747,2.10514,1.2184187,2.005158,0.72602284,0.5228479,0.6076198,2.1099122,1.1612792,1.2278274,1.8688092,0.55701137,0.61752677,2.0036483,0.91301394,1.8396752,2.8682506,1.9362646,2.679743,3.0595884,1.1331594,2.4217448,2.2042313,1.38675,1.990946,1.0017064,2.6782055,1.5895833,2.4455724,2.3582594,0.45155293,2.1225977,1.647778,2.6070652,1.2544606,2.7590008,1.7497579,0.9734226,1.1873261,0.8041074,1.7768416,0.70315695,1.7878473,1.4240825,1.7249057,0.9724773,2.161165,1.1072148,-0.42511326,2.101346,2.4977565,0.116883785,1.9570724,2.6253793,1.9283555,2.088217,0.37422812,1.8631209,2.4053247,1.9671617,2.636866,1.7262553,1.8197942,1.452787,2.2133992,1.2379947,1.0020165,0.4628068,1.2873572,2.367371,2.2860327,1.6586003,1.7646419,2.0533466,1.3108686,0.9592843,1.5305986,1.5762752,0.56947243,1.758424,2.13669,2.0027666,1.2198567,1.0727942,2.956594,3.175736,1.6715075,1.6398528,0.8481138,2.0597503,1.251899,0.49265897,3.015912,1.8552444,0.8003229,2.1906006,1.7973471,1.1544284,0.4135259
-4.022331,-2.2075,-0.8111665,-4.781018,-1.7975521,3.3997157,0.8374194,-6.7141957,-0.16769779,-3.442164,-2.7657726,-0.14237498,-7.195701,-6.019993,1.7595541,-3.715242,-0.26475334,-2.1232383,-3.0394273,-0.96111536,-0.28664565,-2.9735708,-3.8024483,-0.25429928,-5.8890924,-1.221739,-3.2327194,0.11307895,-3.335979,2.2377226,-1.2057766,0.3095679,-2.9156568,-1.4300715,-4.4150705,-3.606836,-0.41439414,0.92735684,-0.7182768,-1.924537,-4.6147327,-3.2478724,-3.5805614,-3.3309388,-5.2962093,-5.2662873,-4.2543874,-3.8520045,-5.8242273,1.8805989,-1.1616824,-1.4696891,-7.032077,-4.465106,-1.8795705,1.3839293,-0.59374,-2.346261,2.301709,0.90871626,-3.144531,-4.4325924,-2.4497943,-3.7876892,-5.5515995,2.942466,-6.0622272,-5.2743993,-0.5755724,-4.026528,-0.9121971,-3.4809113e-05,4.8644714,-3.2621257,0.6545758,-2.184178,4.001728,-0.91229093,-2.2524822,-3.1806176,-5.3048344,-1.6444097,-2.3334665,-7.2931876,-2.732427,3.4163363,-2.1055765,-0.031067908,0.07588419,-5.5013847,-0.26935232,-1.1493864,-1.9762194,-3.542518,-3.9311645,-2.518204,-0.58330584,0.9794527,-3.6870203,2.2996259
-4.2903366,-2.885801,-1.6000173,-4.6397886,-2.8803222,0.58200467,0.04089707,-4.725151,-1.3278494,-4.1040726,-3.3601637,-2.6324825,-5.151511,-3.945588,-1.3277105,-3.0776772,-1.9494154,-1.8152983,-2.329781,-3.480349,-2.2400665,-3.7693439,-3.506102,-1.8255464,-4.530183,-1.9267757,-4.1084685,-1.5621004,-2.5531723,-0.56130075,-3.6197662,-1.1464714,-3.4364955,-2.0468345,-5.240009,-4.1573334,-2.6800926,-0.9359504,-1.1025859,-2.307185,-3.508895,-1.7402067,-3.6072176,-3.0383193,-5.595233,-3.344187,-4.2950916,-4.401217,-5.7812557,-0.5504021,-2.4444551,-2.4495034,-4.4415846,-4.8489294,-3.9126558,-1.5270268,-2.5376296,-2.4462287,-0.24382466,-1.3998036,-4.019145,-3.0000172,-4.1678705,-2.5371265,-4.5888433,-0.4920001,-5.719672,-4.783036,-1.8016213,-4.6990905,-2.9010658,-2.821671,2.334042,-3.9098253,-1.6960994,-3.2298784,1.53811,-2.3072484,-2.3844671,-3.4592242,-5.1429143,-2.5509293,-4.4420652,-5.122017,-3.0980105,1.0909274,-3.4244413,-0.26497215,-1.9734838,-4.249671,-1.9190878,-1.6704928,-1.1914722,-4.13002,-3.3569014,-3.2094984,-2.0590377,-0.28803155,-4.40322,0.17168704
